"","X","FlightNum","depart","arrive","dehour","deminute","arhour","arminute","label","locate","city"
"1",1,"EK303","上海浦东T2","迪拜",0,5,4,55,0,"国际及港澳台","迪拜"
"2",2,"MU219","上海浦东T1","法兰克福",0,5,6,5,0,"国际及港澳台","法兰克福"
"3",3,"AF3765","上海浦东T1","巴黎",0,5,6,30,0,"国际及港澳台","巴黎"
"4",4,"MU553","上海浦东T1","巴黎",0,5,6,30,0,"国际及港澳台","巴黎"
"5",5,"ET685","上海浦东T2","亚的斯亚贝巴",0,20,6,50,1,"国际及港澳台","亚的斯亚贝巴"
"6",6,"CA5065","上海浦东T2","亚的斯亚贝巴",0,20,6,50,1,"国际及港澳台","亚的斯亚贝巴"
"7",7,"EY867","上海浦东T2","阿布扎比",0,30,6,25,2,"国际及港澳台","阿布扎比"
"8",8,"AB4083","上海浦东T2","阿布扎比",0,30,6,25,2,"国际及港澳台","阿布扎比"
"9",9,"HU8808","上海浦东T2","阿布扎比",0,30,6,25,2,"国际及港澳台","阿布扎比"
"10",10,"AZ5762","上海浦东T2","阿布扎比",0,30,6,25,2,"国际及港澳台","阿布扎比"
"11",11,"MU8968","上海浦东T2","阿布扎比",0,30,6,25,2,"国际及港澳台","阿布扎比"
"12",12,"VA5545","上海浦东T2","新加坡",0,35,5,55,2,"国际及港澳台","新加坡"
"13",13,"SQ825","上海浦东T2","新加坡",0,35,5,55,2,"国际及港澳台","新加坡"
"14",14,"QR871","上海浦东T2","多哈",0,50,4,50,3,"国际及港澳台","多哈"
"15",15,"LH7061","上海浦东T2","慕尼黑",1,0,7,10,4,"国际及港澳台","慕尼黑"
"16",16,"5J679","上海浦东T2","马尼拉",1,5,4,30,4,"国际及港澳台","马尼拉"
"17",17,"UL867","上海浦东T1","科伦坡",1,10,5,55,4,"国际及港澳台","科伦坡"
"18",18,"D7331","上海浦东T2","吉隆坡",1,20,6,40,5,"国际及港澳台","吉隆坡"
"19",19,"TP8339","上海浦东T2","米兰",1,30,8,5,6,"国际及港澳台","米兰"
"20",20,"CA967","上海浦东T2","米兰",1,30,8,5,6,"国际及港澳台","米兰"
"21",21,"MU8154","上海浦东T1","莫斯科F",1,40,6,20,6,"国际及港澳台","莫斯科"
"22",22,"SU207","上海浦东T2","莫斯科",1,40,6,20,6,"国际及港澳台","莫斯科"
"23",23,"LV199","上海浦东T2","马累",6,20,11,20,25,"国际及港澳台","马累"
"24",24,"Z229","上海浦东T1","卡利博",6,45,10,35,27,"国际及港澳台","卡利博"
"25",25,"ZH1971","上海浦东T2","哈尔滨",6,55,9,55,27,"国内","哈尔滨"
"26",26,"CA1971","上海浦东T2","哈尔滨",6,55,9,55,27,"国内","哈尔滨"
"27",27,"HO1269","上海虹桥T2","池州",6,45,8,5,27,"国内","池州"
"28",28,"MU4033","上海虹桥T2","池州",6,45,8,5,27,"国内","池州"
"29",29,"ZH5077","上海虹桥T2","青岛T1",6,45,8,30,27,"国内","青岛"
"30",30,"HO1195","上海虹桥T2","青岛T1",6,45,8,30,27,"国内","青岛"
"31",31,"MU3933","上海虹桥T2","青岛T1",6,45,8,30,27,"国内","青岛"
"32",32,"MU9537","上海虹桥T2","三亚",6,45,10,5,27,"国内","三亚"
"33",33,"FM9537","上海虹桥T2","三亚",6,45,10,5,27,"国内","三亚"
"34",34,"HO1269","上海虹桥T2","成都T2",6,45,10,40,27,"国内","成都"
"35",35,"MU4033","上海虹桥T2","成都T2",6,45,10,40,27,"国内","成都"
"36",36,"FM9231","上海虹桥T2","青岛T2",6,50,8,30,27,"国内","青岛"
"37",37,"MU9231","上海虹桥T2","青岛T2",6,50,8,30,27,"国内","青岛"
"38",38,"9C8815","上海虹桥T1","厦门T4",6,50,8,25,27,"国内","厦门"
"39",39,"FM9231","上海虹桥T2","丹东",6,50,11,15,27,"国内","丹东"
"40",40,"MU9231","上海虹桥T2","丹东",6,50,11,15,27,"国内","丹东"
"41",41,"FM9263","上海虹桥T2","厦门T4",6,55,8,45,27,"国内","厦门"
"42",42,"MU9263","上海虹桥T2","厦门T4",6,55,8,45,27,"国内","厦门"
"43",43,"MU5507","上海虹桥T2","福州",6,55,8,20,27,"国内","福州"
"44",44,"9C8779","上海虹桥T1","三亚",6,55,9,55,27,"国内","三亚"
"45",45,"HO1075","上海浦东T2","西宁T2",7,0,10,30,28,"国内","西宁"
"46",46,"CZ6172","上海浦东T2","武汉T2",7,5,8,55,28,"国内","武汉"
"47",47,"MF1910","上海浦东T2","武汉T2",7,5,8,55,28,"国内","武汉"
"48",48,"MU3594","上海浦东T2","武汉T2",7,5,8,55,28,"国内","武汉"
"49",49,"9C8859","上海浦东T2","哈尔滨",7,5,9,55,28,"国内","哈尔滨"
"50",50,"HO1069","上海浦东T2","郑州",7,10,8,55,28,"国内","郑州"
"51",51,"KN5988","上海浦东T1","北京南苑",7,10,9,10,28,"国内","北京"
"52",52,"MU3812","上海浦东T1","北京南苑",7,10,9,10,28,"国内","北京"
"53",53,"CZ6578","上海浦东T2","贵阳T2",7,5,9,45,28,"国内","贵阳"
"54",54,"MU3694","上海浦东T2","贵阳T2",7,5,9,45,28,"国内","贵阳"
"55",55,"MF1546","上海浦东T2","贵阳T2",7,5,9,45,28,"国内","贵阳"
"56",56,"MU5137","上海虹桥T2","北京T2",7,0,9,20,28,"国内","北京"
"57",57,"CZ9306","上海虹桥T2","北京T2",7,0,9,20,28,"国内","北京"
"58",58,"9C8821","上海虹桥T1","青岛T1",7,5,8,50,28,"国内","青岛"
"59",59,"9C8871","上海虹桥T1","晋江",7,10,8,40,28,"国内","晋江"
"60",60,"9C8845","上海虹桥T1","西安T3",7,10,9,45,28,"国内","西安"
"61",61,"9C8845","上海虹桥T1","乌鲁木齐T1",7,10,14,5,28,"国内","乌鲁木齐"
"62",62,"CA3225","上海虹桥T2","贵阳T2",7,10,9,55,28,"国内","贵阳"
"63",63,"HO1207","上海虹桥T2","贵阳T2",7,10,9,55,28,"国内","贵阳"
"64",64,"MU3997","上海虹桥T2","贵阳T2",7,10,9,55,28,"国内","贵阳"
"65",65,"9C8839","上海浦东T2","沈阳T3",7,15,9,40,29,"国内","沈阳"
"66",66,"EK305","上海浦东T2","迪拜",7,15,12,5,29,"国际及港澳台","迪拜"
"67",67,"LJ102","上海浦东T1","济州岛I",7,20,9,30,29,"国际及港澳台","济州岛"
"68",68,"HO1163","上海浦东T2","大连",7,20,9,15,29,"国内","大连"
"69",69,"CZ3335","上海浦东T2","西安T3",7,25,9,40,29,"国内","西安"
"70",70,"9C8843","上海浦东T2","大连",7,25,9,20,29,"国内","大连"
"71",71,"MF4651","上海浦东T2","昆明",7,25,10,55,29,"国内","昆明"
"72",72,"CZ3677","上海浦东T2","昆明",7,25,10,55,29,"国内","昆明"
"73",73,"CZ8357","上海浦东T2","西宁",7,25,10,50,29,"国内","西宁"
"74",74,"MU4603","上海浦东T2","郑州",7,15,8,55,29,"国内","郑州"
"75",75,"CZ8335","上海浦东T2","郑州",7,15,8,55,29,"国内","郑州"
"76",76,"MF5085","上海浦东T2","郑州",7,15,8,55,29,"国内","郑州"
"77",77,"MU3650","上海浦东T2","长春",7,25,9,55,29,"国内","长春"
"78",78,"CZ6374","上海浦东T2","长春",7,25,9,55,29,"国内","长春"
"79",79,"MF4082","上海浦东T2","长春",7,25,9,55,29,"国内","长春"
"80",80,"9C8835","上海虹桥T1","广州A区",7,15,9,35,29,"国内","广州"
"81",81,"MU5389","上海虹桥T2","洛阳",7,15,9,10,29,"国内","洛阳"
"82",82,"CZ9464","上海虹桥T2","洛阳",7,15,9,10,29,"国内","洛阳"
"83",83,"9C8819","上海虹桥T1","珠海",7,15,9,50,29,"国内","珠海"
"84",84,"9C8897","上海虹桥T1","重庆T2B",7,20,9,55,29,"国内","重庆"
"85",85,"9C8917","上海虹桥T1","深圳T3",7,20,9,35,29,"国内","深圳"
"86",86,"9C8903","上海虹桥T1","石家庄T2",7,25,9,35,29,"国内","石家庄"
"87",87,"CZ9493","上海虹桥T2","呼和浩特",7,25,10,20,29,"国内","呼和浩特"
"88",88,"MU5459","上海虹桥T2","呼和浩特",7,25,10,20,29,"国内","呼和浩特"
"89",89,"CZ9493","上海虹桥T2","乌海",7,25,12,20,29,"国内","乌海"
"90",90,"MU5459","上海虹桥T2","乌海",7,25,12,20,29,"国内","乌海"
"91",91,"9C8827","上海虹桥T1","怀化",7,25,9,40,29,"国内","怀化"
"92",92,"9C8827","上海虹桥T1","昆明",7,25,11,50,29,"国内","昆明"
"93",93,"ZH5031","上海虹桥T2","南宁T2",7,20,10,15,29,"国内","南宁"
"94",94,"MU3955","上海虹桥T2","南宁T2",7,20,10,15,29,"国内","南宁"
"95",95,"HO1171","上海虹桥T2","南宁T2",7,20,10,15,29,"国内","南宁"
"96",96,"9C8609","上海浦东T2","烟台",7,30,9,10,30,"国内","烟台"
"97",97,"MU2175","上海浦东T1","张家口",7,30,9,50,30,"国内","张家口"
"98",98,"TG663","上海浦东T2","曼谷",7,30,11,5,30,"国际及港澳台","曼谷"
"99",99,"HO1105","上海浦东T2","厦门T4",7,35,9,35,30,"国内","厦门"
"100",100,"ZH1893","上海浦东T2","深圳T3",7,35,10,0,30,"国内","深圳"
"101",101,"SC1893","上海浦东T2","深圳T3",7,35,10,0,30,"国内","深圳"
"102",102,"CA1893","上海浦东T2","深圳T3",7,35,10,0,30,"国内","深圳"
"103",103,"CX5857","上海浦东T2","香港",7,35,10,5,30,"国际及港澳台","香港"
"104",104,"KA857","上海浦东T2","香港",7,35,10,5,30,"国际及港澳台","香港"
"105",105,"FM9461","上海浦东T1","万州",7,35,10,10,30,"国内","万州"
"106",106,"HO1239","上海浦东T2","呼和浩特",7,40,10,20,30,"国内","呼和浩特"
"107",107,"9C8911","上海浦东T2","南宁T2",7,40,10,35,30,"国内","南宁"
"108",108,"HO1237","上海浦东T2","通辽",7,35,10,45,30,"国内","通辽"
"109",109,"HO1237","上海浦东T2","海拉尔",7,35,13,5,30,"国内","海拉尔"
"110",110,"NS8518","上海虹桥T2","厦门T3",7,30,8,55,30,"国内","厦门"
"111",111,"CZ5418","上海虹桥T2","厦门T3",7,30,8,55,30,"国内","厦门"
"112",112,"MU8515","上海虹桥T2","厦门T3",7,30,8,55,30,"国内","厦门"
"113",113,"MF8518","上海虹桥T2","厦门T3",7,30,8,55,30,"国内","厦门"
"114",114,"CZ9192","上海虹桥T2","武汉T2",7,30,9,15,30,"国内","武汉"
"115",115,"MU2502","上海虹桥T2","武汉T2",7,30,9,15,30,"国内","武汉"
"116",116,"MU3971","上海虹桥T2","长沙T2",7,30,9,20,30,"国内","长沙"
"117",117,"CA3213","上海虹桥T2","长沙T2",7,30,9,20,30,"国内","长沙"
"118",118,"ZH5001","上海虹桥T2","长沙T2",7,30,9,20,30,"国内","长沙"
"119",119,"HO1123","上海虹桥T2","长沙T2",7,30,9,20,30,"国内","长沙"
"120",120,"MU5301","上海虹桥T2","广州B区",7,30,9,50,30,"国内","广州"
"121",121,"CZ9408","上海虹桥T2","广州B区",7,30,9,50,30,"国内","广州"
"122",122,"HO1131","上海虹桥T2","太原T2",7,35,9,45,30,"国内","太原"
"123",123,"CA3205","上海虹桥T2","太原T2",7,35,9,45,30,"国内","太原"
"124",124,"MU3929","上海虹桥T2","太原T2",7,35,9,45,30,"国内","太原"
"125",125,"HO1795","上海虹桥T2","丽江",7,35,11,30,30,"国内","丽江"
"126",126,"MU5819","上海虹桥T2","丽江",7,35,11,30,30,"国内","丽江"
"127",127,"CZ9683","上海虹桥T2","丽江",7,35,11,30,30,"国内","丽江"
"128",128,"HO1111","上海虹桥T2","深圳T3",7,40,10,15,30,"国内","深圳"
"129",129,"CA3207","上海虹桥T2","深圳T3",7,40,10,15,30,"国内","深圳"
"130",130,"MU3959","上海虹桥T2","深圳T3",7,40,10,15,30,"国内","深圳"
"131",131,"ZH5035","上海虹桥T2","深圳T3",7,40,10,15,30,"国内","深圳"
"132",132,"MU5838","上海虹桥T2","昆明",7,40,11,45,30,"国内","昆明"
"133",133,"MU5838","上海虹桥T2","安顺",7,40,10,10,30,"国内","安顺"
"134",134,"9C8569","上海浦东","济州岛",7,45,10,5,31,"国际及港澳台","济州岛"
"135",135,"9C8569","上海浦东T2","济州岛I",7,45,10,5,31,"国际及港澳台","济州岛"
"136",136,"MU2215","上海浦东T1","西安T3",7,45,10,5,31,"国内","西安"
"137",137,"MU2345","上海浦东T1","西安T3",7,45,10,5,31,"国内","西安"
"138",138,"JL5691","上海浦东T1","西安T3",7,45,10,5,31,"国内","西安"
"139",139,"CZ9110","上海浦东T1","西安T3",7,45,10,5,31,"国内","西安"
"140",140,"MU2335","上海浦东T1","西安T3",7,45,10,5,31,"国内","西安"
"141",141,"JR2335","上海浦东T1","西安T3",7,45,10,5,31,"国内","西安"
"142",142,"TV6505","上海浦东T2","成都T2",7,45,10,50,31,"国内","成都"
"143",143,"SC1947","上海浦东T2","成都T2",7,45,10,50,31,"国内","成都"
"144",144,"CA1947","上海浦东T2","成都T2",7,45,10,50,31,"国内","成都"
"145",145,"ZH1947","上海浦东T2","成都T2",7,45,10,50,31,"国内","成都"
"146",146,"MU2345","上海浦东T1","延安",7,45,12,0,31,"国内","延安"
"147",147,"MU2335","上海浦东T1","拉萨",7,45,14,45,31,"国内","拉萨"
"148",148,"CZ9110","上海浦东T1","拉萨",7,45,14,45,31,"国内","拉萨"
"149",149,"JR2335","上海浦东T1","拉萨",7,45,14,45,31,"国内","拉萨"
"150",150,"MU2215","上海浦东T1","敦煌",7,45,15,0,31,"国内","敦煌"
"151",151,"CZ6529","上海浦东T2","大连",7,50,9,35,31,"国内","大连"
"152",152,"MF4969","上海浦东T2","大连",7,50,9,35,31,"国内","大连"
"153",153,"CZ9193","上海浦东T1","武汉T2",7,50,9,50,31,"国内","武汉"
"154",154,"FM9189","上海浦东T1","锦州",7,50,9,55,31,"国内","锦州"
"155",155,"MF4969","上海浦东T2","延吉",7,50,12,0,31,"国内","延吉"
"156",156,"CZ6529","上海浦东T2","延吉",7,50,12,0,31,"国内","延吉"
"157",157,"MU4815","上海浦东T2","延吉",7,50,12,0,31,"国内","延吉"
"158",158,"HO1173","上海浦东T2","东营",7,55,9,55,31,"国内","东营"
"159",159,"9C8833","上海浦东T2","厦门T4",7,55,9,50,31,"国内","厦门"
"160",160,"MF4182","上海浦东T2","沈阳T3",7,55,10,20,31,"国内","沈阳"
"161",161,"CZ6510","上海浦东T2","沈阳T3",7,55,10,20,31,"国内","沈阳"
"162",162,"MU3668","上海浦东T2","沈阳T3",7,55,10,20,31,"国内","沈阳"
"163",163,"FM8235","上海浦东T2","香港",7,55,10,45,31,"国际及港澳台","香港"
"164",164,"MU8984","上海浦东T2","香港",7,55,10,45,31,"国际及港澳台","香港"
"165",165,"HX235","上海浦东T2","香港",7,55,10,45,31,"国际及港澳台","香港"
"166",166,"MU5323","上海虹桥T2","长沙T2",7,45,9,45,31,"国内","长沙"
"167",167,"HO1765","上海虹桥T2","珠海",7,45,10,15,31,"国内","珠海"
"168",168,"MU5201","上海虹桥T2","珠海",7,45,10,15,31,"国内","珠海"
"169",169,"CZ9348","上海虹桥T2","珠海",7,45,10,15,31,"国内","珠海"
"170",170,"HO1785","上海虹桥T2","乌鲁木齐T2",7,45,12,55,31,"国内","乌鲁木齐"
"171",171,"MU5633","上海虹桥T2","乌鲁木齐T2",7,45,12,55,31,"国内","乌鲁木齐"
"172",172,"MU5633","上海虹桥T2","喀什",7,45,15,50,31,"国内","喀什"
"173",173,"MU5571","上海虹桥T2","济南",7,50,9,10,31,"国内","济南"
"174",174,"CZ9837","上海虹桥T2","济南",7,50,9,10,31,"国内","济南"
"175",175,"MU2285","上海虹桥T2","威海",7,50,9,35,31,"国内","威海"
"176",176,"CZ9074","上海虹桥T2","威海",7,50,9,35,31,"国内","威海"
"177",177,"MU9463","上海虹桥T2","贵阳",7,50,10,25,31,"国内","贵阳"
"178",178,"FM9463","上海虹桥T2","贵阳",7,50,10,25,31,"国内","贵阳"
"179",179,"MU3312","上海虹桥T2","深圳T3",7,55,10,25,31,"国内","深圳"
"180",180,"CZ3590","上海虹桥T2","深圳T3",7,55,10,25,31,"国内","深圳"
"181",181,"MF1474","上海虹桥T2","深圳T3",7,55,10,25,31,"国内","深圳"
"182",182,"9C8847","上海虹桥T1","兰州",7,55,11,10,31,"国内","兰州"
"183",183,"ZH1858","上海虹桥T2","北京T3",7,55,10,15,31,"国内","北京"
"184",184,"CA1858","上海虹桥T2","北京T3",7,55,10,15,31,"国内","北京"
"185",185,"MU598","上海浦东","昆明",8,0,11,10,32,"国内","昆明"
"186",186,"9C8875","上海浦东T2","澳门",8,5,10,40,32,"国际及港澳台","澳门"
"187",187,"HO1185","上海浦东T2","长春",8,10,10,55,32,"国内","长春"
"188",188,"MU3909","上海浦东T2","长春",8,10,10,55,32,"国内","长春"
"189",189,"FM9171","上海浦东T1","哈尔滨",8,10,10,55,32,"国内","哈尔滨"
"190",190,"HO1139","上海浦东T2","长治",8,0,10,10,32,"国内","长治"
"191",191,"VA5547","上海浦东T2","新加坡",8,5,13,25,32,"国际及港澳台","新加坡"
"192",192,"SQ827","上海浦东T2","新加坡",8,5,13,25,32,"国际及港澳台","新加坡"
"193",193,"HO1011","上海浦东T2","惠州",8,5,10,20,32,"国内","惠州"
"194",194,"FM9123","上海浦东T1","唐山",8,10,10,20,32,"国内","唐山"
"195",195,"FM9331","上海虹桥T2","深圳T3",8,0,10,30,32,"国内","深圳"
"196",196,"MU9331","上海虹桥T2","深圳T3",8,0,10,30,32,"国内","深圳"
"197",197,"CZ9473","上海虹桥T2","成都T2",8,0,11,20,32,"国内","成都"
"198",198,"MU5401","上海虹桥T2","成都T2",8,0,11,20,32,"国内","成都"
"199",199,"MU9515","上海虹桥T2","温州",8,5,9,10,32,"国内","温州"
"200",200,"FM9515","上海虹桥T2","温州",8,5,9,10,32,"国内","温州"
"201",201,"MU5825","上海虹桥T2","天津T2",8,5,10,5,32,"国内","天津"
"202",202,"CZ9687","上海虹桥T2","天津T2",8,5,10,5,32,"国内","天津"
"203",203,"9C8957","上海虹桥T1","揭阳",8,5,10,0,32,"国内","揭阳"
"204",204,"MU9245","上海虹桥T2","南昌T2",8,10,9,35,32,"国内","南昌"
"205",205,"FM9245","上海虹桥T2","南昌T2",8,10,9,35,32,"国内","南昌"
"206",206,"FM9073","上海虹桥T2","烟台",8,10,9,50,32,"国内","烟台"
"207",207,"MU9073","上海虹桥T2","烟台",8,10,9,50,32,"国内","烟台"
"208",208,"MU4009","上海虹桥T2","西安T3",8,5,10,40,32,"国内","西安"
"209",209,"CA3229","上海虹桥T2","西安T3",8,5,10,40,32,"国内","西安"
"210",210,"ZH5051","上海虹桥T2","西安T3",8,5,10,40,32,"国内","西安"
"211",211,"HO1217","上海虹桥T2","西安T3",8,5,10,40,32,"国内","西安"
"212",212,"CZ9270","上海虹桥T2","北京T2",8,0,10,20,32,"国内","北京"
"213",213,"MU5101","上海虹桥T2","北京T2",8,0,10,20,32,"国内","北京"
"214",214,"CZ9469","上海虹桥T2","郑州",8,10,9,55,32,"国内","郑州"
"215",215,"MU5395","上海虹桥T2","郑州",8,10,9,55,32,"国内","郑州"
"216",216,"HO1073","上海浦东T2","武汉",8,15,10,10,33,"国内","武汉"
"217",217,"HO1181","上海浦东T2","沈阳T3",8,15,10,35,33,"国内","沈阳"
"218",218,"CZ9390","上海浦东T1","宜宾",8,15,11,35,33,"国内","宜宾"
"219",219,"HO1073","上海浦东T2","丽江",8,15,13,35,33,"国内","丽江"
"220",220,"CA3249","上海浦东T2","丽江",8,15,13,35,33,"国内","丽江"
"221",221,"CX5871","上海浦东T2","香港",8,20,10,55,33,"国际及港澳台","香港"
"222",222,"KA871","上海浦东T2","香港",8,20,10,55,33,"国际及港澳台","香港"
"223",223,"CA1258","上海浦东T2","银川T2",8,20,11,20,33,"国内","银川"
"224",224,"CZ9487","上海浦东T1","泸州",8,25,11,35,33,"国内","泸州"
"225",225,"HO1337","上海浦东T2","大阪",8,25,11,50,33,"国际及港澳台","大阪"
"226",226,"9C8589","上海浦东T2","大阪",8,25,11,45,33,"国际及港澳台","大阪"
"227",227,"HO1061","上海浦东T2","襄阳",8,20,10,25,33,"国内","襄阳"
"228",228,"HO1305","上海浦东T2","香港",8,20,10,50,33,"国际及港澳台","香港"
"229",229,"MU5569","上海虹桥T2","厦门T4",8,15,9,40,33,"国内","厦门"
"230",230,"MU9163","上海虹桥T2","太原T2",8,15,10,40,33,"国内","太原"
"231",231,"FM9163","上海虹桥T2","太原T2",8,15,10,40,33,"国内","太原"
"232",232,"MU9421","上海虹桥T2","重庆T2A",8,15,10,55,33,"国内","重庆"
"233",233,"FM9421","上海虹桥T2","重庆T2A",8,15,10,55,33,"国内","重庆"
"234",234,"MU9279","上海虹桥T2","阜阳",8,20,9,50,33,"国内","阜阳"
"235",235,"FM9279","上海虹桥T2","阜阳",8,20,9,50,33,"国内","阜阳"
"236",236,"FM511","上海虹桥T1","金浦I",8,20,11,0,33,"国际及港澳台","金浦"
"237",237,"MU511","上海虹桥T1","金浦I",8,20,11,0,33,"国际及港澳台","金浦"
"238",238,"KE5862","上海虹桥T1","金浦I",8,20,11,0,33,"国际及港澳台","金浦"
"239",239,"MU9415","上海虹桥T2","连云港",8,25,9,35,33,"国内","连云港"
"240",240,"FM9415","上海虹桥T2","连云港",8,25,9,35,33,"国内","连云港"
"241",241,"MU9217","上海虹桥T2","青岛T2",8,25,9,55,33,"国内","青岛"
"242",242,"FM9217","上海虹桥T2","青岛T2",8,25,9,55,33,"国内","青岛"
"243",243,"FM9213","上海虹桥T2","兰州T2",8,25,11,40,33,"国内","兰州"
"244",244,"MU9213","上海虹桥T2","兰州T2",8,25,11,40,33,"国内","兰州"
"245",245,"CA1216","上海浦东T2","西安T2",8,30,11,5,34,"国内","西安"
"246",246,"CA1554","上海浦东T2","呼和浩特",8,30,11,10,34,"国内","呼和浩特"
"247",247,"G54174","上海浦东T2","呼和浩特",8,30,11,10,34,"国内","呼和浩特"
"248",248,"KE5808","上海浦东T2","首尔A",8,30,11,10,34,"国际及港澳台","首尔"
"249",249,"CZ313","上海浦东T2","首尔A",8,30,11,10,34,"国际及港澳台","首尔"
"250",250,"HO1179","上海浦东T2","哈尔滨",8,30,11,40,34,"国内","哈尔滨"
"251",251,"FM9411","上海浦东T1","绵阳",8,30,11,40,34,"国内","绵阳"
"252",252,"CA1979","上海浦东T2","福州",8,35,10,20,34,"国内","福州"
"253",253,"NH5736","上海浦东T2","福冈I",8,35,11,30,34,"国际及港澳台","福冈"
"254",254,"CA803","上海浦东T2","福冈I",8,35,11,30,34,"国际及港澳台","福冈"
"255",255,"FM9379","上海浦东T1","桂林",8,35,11,20,34,"国内","桂林"
"256",256,"OZ368","上海浦东T2","首尔",8,35,11,30,34,"国际及港澳台","首尔"
"257",257,"CX5831","上海浦东T2","香港",8,40,11,25,34,"国际及港澳台","香港"
"258",258,"KA831","上海浦东T2","香港",8,40,11,25,34,"国际及港澳台","香港"
"259",259,"9C8965","上海浦东T2","哈尔滨",8,40,11,45,34,"国内","哈尔滨"
"260",260,"CZ9601","上海浦东T1","黎平",8,40,11,25,34,"国内","黎平"
"261",261,"9C8987","上海浦东T2","茨城",8,40,12,20,34,"国际及港澳台","茨城"
"262",262,"MU3337","上海浦东T2","深圳T3",8,35,10,45,34,"国内","深圳"
"263",263,"CZ3645","上海浦东T2","深圳T3",8,35,10,45,34,"国内","深圳"
"264",264,"MF4645","上海浦东T2","深圳T3",8,35,10,45,34,"国内","深圳"
"265",265,"HO1245","上海浦东T2","重庆T2B",8,40,11,35,34,"国内","重庆"
"266",266,"CA3223","上海浦东T2","重庆T2B",8,40,11,35,34,"国内","重庆"
"267",267,"MU9301","上海虹桥T2","广州B区",8,30,10,50,34,"国内","广州"
"268",268,"FM9301","上海虹桥T2","广州B区",8,30,10,50,34,"国内","广州"
"269",269,"MU5151","上海虹桥T2","北京T2",8,30,10,35,34,"国内","北京"
"270",270,"CZ9310","上海虹桥T2","北京T2",8,30,10,35,34,"国内","北京"
"271",271,"MU721","上海虹桥T1","香港",8,30,11,0,34,"国际及港澳台","香港"
"272",272,"HX1721","上海虹桥T1","香港",8,30,11,0,34,"国际及港澳台","香港"
"273",273,"FM721","上海虹桥T1","香港",8,30,11,0,34,"国际及港澳台","香港"
"274",274,"HU7604","上海虹桥T2","北京T1",8,30,10,35,34,"国内","北京"
"275",275,"CA3227","上海虹桥T2","昆明",8,35,11,55,34,"国内","昆明"
"276",276,"MU9453","上海虹桥T2","昆明",8,35,11,50,34,"国内","昆明"
"277",277,"MU4001","上海虹桥T2","昆明",8,35,11,55,34,"国内","昆明"
"278",278,"ZH5027","上海虹桥T2","昆明",8,35,11,55,34,"国内","昆明"
"279",279,"HO1121","上海虹桥T2","昆明",8,35,11,55,34,"国内","昆明"
"280",280,"FM9453","上海虹桥T2","昆明",8,35,11,50,34,"国内","昆明"
"281",281,"FM9453","上海虹桥T2","西双版纳",8,35,14,0,34,"国内","西双版纳"
"282",282,"MU9453","上海虹桥T2","西双版纳",8,35,14,0,34,"国内","西双版纳"
"283",283,"CA3221","上海虹桥T2","成都T2",8,40,12,10,34,"国内","成都"
"284",284,"MU3995","上海虹桥T2","成都T2",8,40,12,10,34,"国内","成都"
"285",285,"HO1119","上海虹桥T2","成都T2",8,40,12,10,34,"国内","成都"
"286",286,"ZH5007","上海虹桥T2","成都T2",8,40,12,10,34,"国内","成都"
"287",287,"MU9339","上海虹桥T2","南宁T2",8,40,11,30,34,"国内","南宁"
"288",288,"FM9339","上海虹桥T2","南宁T2",8,40,11,30,34,"国内","南宁"
"289",289,"CZ9564","上海浦东T1","大连",8,45,10,30,35,"国内","大连"
"290",290,"9C8889","上海浦东T2","高松",8,45,11,40,35,"国际及港澳台","高松"
"291",291,"9C8951","上海浦东T2","台北桃园T1",8,50,10,15,35,"国际及港澳台","台北"
"292",292,"MU8380","上海浦东T1","首尔A",8,50,11,50,35,"国际及港澳台","首尔"
"293",293,"CZ4513","上海浦东T2","首尔A",8,50,11,50,35,"国际及港澳台","首尔"
"294",294,"FM8753","上海浦东T1","首尔A",8,50,11,50,35,"国际及港澳台","首尔"
"295",295,"KE896","上海浦东T1","首尔",8,50,11,50,35,"国际及港澳台","首尔"
"296",296,"MU5057","上海浦东T1","光州",8,55,11,20,35,"国际及港澳台","光州"
"297",297,"FM9437","上海浦东T1","包头",8,55,12,10,35,"国内","包头"
"298",298,"FM839","上海浦东T1","曼谷",8,55,12,30,35,"国际及港澳台","曼谷"
"299",299,"MU9839","上海浦东T1","曼谷",8,55,12,30,35,"国际及港澳台","曼谷"
"300",300,"MU225","上海浦东T1","大阪",8,55,12,10,35,"国际及港澳台","大阪"
"301",301,"JL5660","上海浦东T1","大阪",8,55,12,10,35,"国际及港澳台","大阪"
"302",302,"FM225","上海浦东T1","大阪",8,55,12,10,35,"国际及港澳台","大阪"
"303",303,"HO1009","上海浦东T2","西安T3",8,50,11,25,35,"国内","西安"
"304",304,"HO1009","上海浦东T2","固原",8,50,13,15,35,"国内","固原"
"305",305,"CZ3596","上海虹桥T2","广州B区",8,45,11,10,35,"国内","广州"
"306",306,"MU3317","上海虹桥T2","广州B区",8,45,11,10,35,"国内","广州"
"307",307,"MF1480","上海虹桥T2","广州B区",8,45,11,10,35,"国内","广州"
"308",308,"CZ9350","上海虹桥T2","柳州",8,45,11,5,35,"国内","柳州"
"309",309,"MU5203","上海虹桥T2","柳州",8,45,11,5,35,"国内","柳州"
"310",310,"MU9395","上海虹桥T2","长沙",8,50,10,45,35,"国内","长沙"
"311",311,"FM9395","上海虹桥T2","长沙",8,50,10,45,35,"国内","长沙"
