"","X","FlightNum","depart","arrive","dehour","deminute","arhour","arminute","label","locate","city"
"958",958,"MU2691","武汉T2","上海浦东T1",14,35,16,20,58,"国际及港澳台","上海浦东"
"959",959,"HO1286","沈阳T3","上海浦东T2",14,35,17,5,58,"国际及港澳台","上海浦东"
"960",960,"ZH5048","沈阳T3","上海浦东T2",14,35,17,5,58,"国际及港澳台","上海浦东"
"961",961,"MU3918","沈阳T3","上海浦东T2",14,35,17,5,58,"国际及港澳台","上海浦东"
"962",962,"FM9530","海口","上海浦东T1",14,35,17,25,58,"国际及港澳台","上海浦东"
"963",963,"MU9530","海口","上海浦东T1",14,35,17,25,58,"国际及港澳台","上海浦东"
"964",964,"MU220","法兰克福","上海浦东T1",14,40,7,0,58,"国际及港澳台","上海浦东"
"965",965,"CA406","名古屋I","上海浦东T2",14,40,16,10,58,"国际及港澳台","上海浦东"
"966",966,"NH5747","名古屋I","上海浦东T2",14,40,16,10,58,"国际及港澳台","上海浦东"
"967",967,"ZH3181","昆明","上海浦东T2",14,40,17,50,58,"国际及港澳台","上海浦东"
"968",968,"KY8281","昆明","上海浦东T2",14,40,17,50,58,"国际及港澳台","上海浦东"
"969",969,"CA5781","昆明","上海浦东T2",14,40,17,50,58,"国际及港澳台","上海浦东"
"970",970,"MU8503","厦门T3","上海虹桥T2",14,30,16,5,58,"国际及港澳台","上海虹桥"
"971",971,"MF8509","厦门T3","上海虹桥T2",14,30,16,5,58,"国际及港澳台","上海虹桥"
"972",972,"NS8509","厦门T3","上海虹桥T2",14,30,16,5,58,"国际及港澳台","上海虹桥"
"973",973,"CZ5411","厦门T3","上海虹桥T2",14,30,16,5,58,"国际及港澳台","上海虹桥"
"974",974,"CA5514","台北松山","上海虹桥T1",14,30,16,10,58,"国际及港澳台","上海虹桥"
"975",975,"BR772","台北松山","上海虹桥T1",14,30,16,10,58,"国际及港澳台","上海虹桥"
"976",976,"MU538","东京羽田I","上海虹桥T1",14,30,16,30,58,"国际及港澳台","上海虹桥"
"977",977,"FM538","东京羽田I","上海虹桥T1",14,30,16,30,58,"国际及港澳台","上海虹桥"
"978",978,"JL5643","东京羽田I","上海虹桥T1",14,30,16,30,58,"国际及港澳台","上海虹桥"
"979",979,"MU5346","深圳T3","上海虹桥T2",14,30,17,0,58,"国际及港澳台","上海虹桥"
"980",980,"CZ9444","深圳T3","上海虹桥T2",14,30,17,0,58,"国际及港澳台","上海虹桥"
"981",981,"FM9270","海口","上海虹桥T2",14,30,18,45,58,"国际及港澳台","上海虹桥"
"982",982,"MU9270","海口","上海虹桥T2",14,30,18,45,58,"国际及港澳台","上海虹桥"
"983",983,"CA4849","烟台","上海虹桥T2",14,35,16,25,58,"国际及港澳台","上海虹桥"
"984",984,"SC4849","烟台","上海虹桥T2",14,35,16,25,58,"国际及港澳台","上海虹桥"
"985",985,"CA1521","北京T3","上海虹桥T2",14,30,16,40,58,"国际及港澳台","上海虹桥"
"986",986,"ZH1521","北京T3","上海虹桥T2",14,30,16,40,58,"国际及港澳台","上海虹桥"
"987",987,"9C8882","深圳T3","上海虹桥T1",14,40,17,0,58,"国际及港澳台","上海虹桥"
"988",988,"FM9312","广州","上海虹桥T2",14,30,17,10,58,"国际及港澳台","上海虹桥"
"989",989,"MU9312","广州","上海虹桥T2",14,30,17,10,58,"国际及港澳台","上海虹桥"
"990",990,"JL877","东京成田","上海浦东T1",14,45,17,5,59,"国际及港澳台","上海浦东"
"991",991,"MU8762","东京成田","上海浦东T1",14,45,17,5,59,"国际及港澳台","上海浦东"
"992",992,"9C8990","绵阳","上海浦东T2",14,45,17,15,59,"国际及港澳台","上海浦东"
"993",993,"MU9174","哈尔滨","上海浦东T1",14,50,17,35,59,"国际及港澳台","上海浦东"
"994",994,"FM9174","哈尔滨","上海浦东T1",14,50,17,35,59,"国际及港澳台","上海浦东"
"995",995,"HO1116","青岛T1","上海浦东T2",14,55,16,20,59,"国际及港澳台","上海浦东"
"996",996,"MU3936","青岛T1","上海浦东T2",14,55,16,20,59,"国际及港澳台","上海浦东"
"997",997,"CA930","东京成田","上海浦东T2",14,55,17,10,59,"国际及港澳台","上海浦东"
"998",998,"NH5713","东京成田","上海浦东T2",14,55,17,10,59,"国际及港澳台","上海浦东"
"999",999,"FM9232","青岛T2","上海虹桥T2",14,45,16,25,59,"国际及港澳台","上海虹桥"
"1000",1000,"MU9232","青岛T2","上海虹桥T2",14,45,16,25,59,"国际及港澳台","上海虹桥"
"1001",1001,"MU9392","长沙","上海虹桥T2",14,45,16,30,59,"国际及港澳台","上海虹桥"
"1002",1002,"FM9392","长沙","上海虹桥T2",14,45,16,30,59,"国际及港澳台","上海虹桥"
"1003",1003,"FM9226","烟台","上海虹桥T2",14,45,16,35,59,"国际及港澳台","上海虹桥"
"1004",1004,"MU9226","烟台","上海虹桥T2",14,45,16,35,59,"国际及港澳台","上海虹桥"
"1005",1005,"MU5510","哈尔滨","上海虹桥T2",14,45,19,20,59,"国际及港澳台","上海虹桥"
"1006",1006,"CZ9514","哈尔滨","上海虹桥T2",14,45,19,20,59,"国际及港澳台","上海虹桥"
"1007",1007,"CZ9075","威海","上海虹桥T2",14,55,16,50,59,"国际及港澳台","上海虹桥"
"1008",1008,"MU2286","威海","上海虹桥T2",14,55,16,50,59,"国际及港澳台","上海虹桥"
"1009",1009,"9C8828","怀化","上海虹桥T1",14,55,16,55,59,"国际及港澳台","上海虹桥"
"1010",1010,"MU508","香港","上海浦东",15,5,17,40,60,"国际及港澳台","上海浦东"
"1011",1011,"FM508","香港","上海浦东",15,5,17,40,60,"国际及港澳台","上海浦东"
"1012",1012,"MU2086","冲绳I","上海浦东T1",15,0,15,55,60,"国际及港澳台","上海浦东"
"1013",1013,"CI8001","台北桃园T2","上海浦东T1",15,0,17,0,60,"国际及港澳台","上海浦东"
"1014",1014,"MU5008","台北桃园T2","上海浦东T1",15,0,17,0,60,"国际及港澳台","上海浦东"
"1015",1015,"JL897","大阪","上海浦东T1",15,0,16,30,60,"国际及港澳台","上海浦东"
"1016",1016,"MU8764","大阪","上海浦东T1",15,0,16,30,60,"国际及港澳台","上海浦东"
"1017",1017,"CA3821","晋江","上海浦东T2",15,0,16,30,60,"国际及港澳台","上海浦东"
"1018",1018,"ZH9907","晋江","上海浦东T2",15,0,16,30,60,"国际及港澳台","上海浦东"
"1019",1019,"HO1979","晋江","上海浦东T2",15,0,16,30,60,"国际及港澳台","上海浦东"
"1020",1020,"KY9907","晋江","上海浦东T2",15,0,16,30,60,"国际及港澳台","上海浦东"
"1021",1021,"MU5430","重庆T2A","上海浦东T1",15,0,17,25,60,"国际及港澳台","上海浦东"
"1022",1022,"CZ9485","重庆T2A","上海浦东T1",15,0,17,25,60,"国际及港澳台","上海浦东"
"1023",1023,"QF4052","西安T3","上海浦东T1",15,0,17,15,60,"国际及港澳台","上海浦东"
"1024",1024,"MU291","西安T3","上海浦东T1",15,0,17,15,60,"国际及港澳台","上海浦东"
"1025",1025,"JL5688","西安T3","上海浦东T1",15,0,17,15,60,"国际及港澳台","上海浦东"
"1026",1026,"KA890","香港","上海浦东T2",15,0,17,30,60,"国际及港澳台","上海浦东"
"1027",1027,"CX5890","香港","上海浦东T2",15,0,17,30,60,"国际及港澳台","上海浦东"
"1028",1028,"FM9544","昆明","上海浦东T1",15,0,19,40,60,"国际及港澳台","上海浦东"
"1029",1029,"MF4173","沈阳T3","上海浦东T2",15,0,17,20,60,"国际及港澳台","上海浦东"
"1030",1030,"CZ6501","沈阳T3","上海浦东T2",15,0,17,20,60,"国际及港澳台","上海浦东"
"1031",1031,"MU3659","沈阳T3","上海浦东T2",15,0,17,20,60,"国际及港澳台","上海浦东"
"1032",1032,"HU7370","潍坊","上海浦东T2",15,5,17,0,60,"国际及港澳台","上海浦东"
"1033",1033,"MU508","香港","上海浦东T1",15,5,18,10,60,"国际及港澳台","上海浦东"
"1034",1034,"HX1508","香港","上海浦东T1",15,5,18,10,60,"国际及港澳台","上海浦东"
"1035",1035,"FM508","香港","上海浦东T1",15,5,18,10,60,"国际及港澳台","上海浦东"
"1036",1036,"MF4970","大连","上海浦东T2",15,10,16,55,60,"国际及港澳台","上海浦东"
"1037",1037,"CZ6530","大连","上海浦东T2",15,10,16,55,60,"国际及港澳台","上海浦东"
"1038",1038,"MU5378","三亚","上海浦东T1",15,10,18,10,60,"国际及港澳台","上海浦东"
"1039",1039,"HO1284","长春","上海浦东T2",15,5,17,50,60,"国际及港澳台","上海浦东"
"1040",1040,"CZ9285","北京T2","上海虹桥T2",15,0,17,10,60,"国际及港澳台","上海虹桥"
"1041",1041,"MU5116","北京T2","上海虹桥T2",15,0,17,10,60,"国际及港澳台","上海虹桥"
"1042",1042,"CZ3571","广州B区","上海虹桥T2",15,0,17,25,60,"国际及港澳台","上海虹桥"
"1043",1043,"MU3297","广州B区","上海虹桥T2",15,0,17,25,60,"国际及港澳台","上海虹桥"
"1044",1044,"MF1455","广州B区","上海虹桥T2",15,0,17,25,60,"国际及港澳台","上海虹桥"
"1045",1045,"MU5460","呼和浩特","上海虹桥T2",15,0,17,30,60,"国际及港澳台","上海虹桥"
"1046",1046,"CZ9494","呼和浩特","上海虹桥T2",15,0,17,30,60,"国际及港澳台","上海虹桥"
"1047",1047,"ZH1523","天津T2","上海虹桥T2",15,0,17,5,60,"国际及港澳台","上海虹桥"
"1048",1048,"CA1523","天津T2","上海虹桥T2",15,0,17,5,60,"国际及港澳台","上海虹桥"
"1049",1049,"MU5809","昆明","上海虹桥T2",15,0,18,0,60,"国际及港澳台","上海虹桥"
"1050",1050,"FM9454","西双版纳","上海虹桥T2",15,0,20,0,60,"国际及港澳台","上海虹桥"
"1051",1051,"MU9454","西双版纳","上海虹桥T2",15,0,20,0,60,"国际及港澳台","上海虹桥"
"1052",1052,"SC4665","青岛T1","上海虹桥T2",15,5,16,50,60,"国际及港澳台","上海虹桥"
"1053",1053,"CA4665","青岛T1","上海虹桥T2",15,5,16,50,60,"国际及港澳台","上海虹桥"
"1054",1054,"MU2180","延吉","上海虹桥T2",15,5,19,55,60,"国际及港澳台","上海虹桥"
"1055",1055,"HO1210","贵阳T2","上海虹桥T2",15,10,17,35,60,"国际及港澳台","上海虹桥"
"1056",1056,"MU4000","贵阳T2","上海虹桥T2",15,10,17,35,60,"国际及港澳台","上海虹桥"
"1057",1057,"MU5412","成都T2","上海虹桥T2",15,0,17,50,60,"国际及港澳台","上海虹桥"
"1058",1058,"CZ9479","成都T2","上海虹桥T2",15,0,17,50,60,"国际及港澳台","上海虹桥"
"1059",1059,"VS250","伦敦","上海浦东T2",15,15,9,40,61,"国际及港澳台","上海浦东"
"1060",1060,"CA7022","伦敦","上海浦东T2",15,15,9,40,61,"国际及港澳台","上海浦东"
"1061",1061,"VN528","岘港","上海浦东T2",15,15,19,25,61,"国际及港澳台","上海浦东"
"1062",1062,"MU2511","武汉T2","上海浦东T1",15,20,17,0,61,"国际及港澳台","上海浦东"
"1063",1063,"MF1973","哈尔滨","上海浦东T2",15,20,18,5,61,"国际及港澳台","上海浦东"
"1064",1064,"MU3627","哈尔滨","上海浦东T2",15,20,18,5,61,"国际及港澳台","上海浦东"
"1065",1065,"CZ6251","哈尔滨","上海浦东T2",15,20,18,5,61,"国际及港澳台","上海浦东"
"1066",1066,"JL5680","成都T2","上海浦东T1",15,25,18,10,61,"国际及港澳台","上海浦东"
"1067",1067,"MU5414","成都T2","上海浦东T1",15,25,18,10,61,"国际及港澳台","上海浦东"
"1068",1068,"3U8965","成都T1","上海浦东T2",15,25,18,0,61,"国际及港澳台","上海浦东"
"1069",1069,"CA198","台北松山","上海虹桥T1",15,15,16,45,61,"国际及港澳台","上海虹桥"
"1070",1070,"BR2796","台北松山","上海虹桥T1",15,15,16,45,61,"国际及港澳台","上海虹桥"
"1071",1071,"MU5144","天津T2","上海虹桥T2",15,15,17,15,61,"国际及港澳台","上海虹桥"
"1072",1072,"FM8238","香港","上海虹桥T1",15,25,18,10,61,"国际及港澳台","上海虹桥"
"1073",1073,"MU8985","香港","上海虹桥T1",15,25,18,10,61,"国际及港澳台","上海虹桥"
"1074",1074,"HX238","香港","上海虹桥T1",15,25,18,10,61,"国际及港澳台","上海虹桥"
"1075",1075,"HO1270","池州","上海虹桥T2",15,20,16,40,61,"国际及港澳台","上海虹桥"
"1076",1076,"MU4034","池州","上海虹桥T2",15,20,16,40,61,"国际及港澳台","上海虹桥"
"1077",1077,"HO1976","南昌T2","上海浦东T2",15,30,17,10,62,"国际及港澳台","上海浦东"
"1078",1078,"CA3493","南昌T2","上海浦东T2",15,30,17,10,62,"国际及港澳台","上海浦东"
"1079",1079,"ZH9291","南昌T2","上海浦东T2",15,30,17,10,62,"国际及港澳台","上海浦东"
"1080",1080,"KY9291","南昌T2","上海浦东T2",15,30,17,10,62,"国际及港澳台","上海浦东"
"1081",1081,"KA834","香港","上海浦东T2",15,30,18,0,62,"国际及港澳台","上海浦东"
"1082",1082,"CX5834","香港","上海浦东T2",15,30,18,0,62,"国际及港澳台","上海浦东"
"1083",1083,"CZ9577","朝阳","上海浦东T1",15,30,19,10,62,"国际及港澳台","上海浦东"
"1084",1084,"MU5642","朝阳","上海浦东T1",15,30,19,10,62,"国际及港澳台","上海浦东"
"1085",1085,"MU2422","昆明","上海浦东T1",15,30,19,40,62,"国际及港澳台","上海浦东"
"1086",1086,"CZ9818","昆明","上海浦东T1",15,30,19,40,62,"国际及港澳台","上海浦东"
"1087",1087,"JR2336","拉萨","上海浦东T1",15,30,21,15,62,"国际及港澳台","上海浦东"
"1088",1088,"CZ9111","拉萨","上海浦东T1",15,30,21,15,62,"国际及港澳台","上海浦东"
"1089",1089,"MU2336","拉萨","上海浦东T1",15,30,21,15,62,"国际及港澳台","上海浦东"
"1090",1090,"CA916","福冈I","上海浦东T2",15,40,16,25,62,"国际及港澳台","上海浦东"
"1091",1091,"NH5741","福冈I","上海浦东T2",15,40,16,25,62,"国际及港澳台","上海浦东"
"1092",1092,"CA196","台北桃园","上海浦东T2",15,40,17,40,62,"国际及港澳台","上海浦东"
"1093",1093,"BR2782","台北桃园","上海浦东T2",15,40,17,40,62,"国际及港澳台","上海浦东"
"1094",1094,"MU2020","牧之原","上海浦东T1",15,40,17,15,62,"国际及港澳台","上海浦东"
"1095",1095,"JL5647","牧之原","上海浦东T1",15,40,17,15,62,"国际及港澳台","上海浦东"
"1096",1096,"HO1788","西宁T2","上海浦东T1",15,40,18,35,62,"国际及港澳台","上海浦东"
"1097",1097,"MU2310","西宁T2","上海浦东T1",15,40,18,35,62,"国际及港澳台","上海浦东"
"1098",1098,"CZ9097","西宁T2","上海浦东T1",15,40,18,35,62,"国际及港澳台","上海浦东"
"1099",1099,"KL4821","济州岛I","上海浦东T1",15,40,16,20,62,"国际及港澳台","上海浦东"
"1100",1100,"MU5038","济州岛I","上海浦东T1",15,40,16,20,62,"国际及港澳台","上海浦东"
"1101",1101,"CA4890","威海","上海虹桥T2",15,30,17,20,62,"国际及港澳台","上海虹桥"
"1102",1102,"SC4890","威海","上海虹桥T2",15,30,17,20,62,"国际及港澳台","上海虹桥"
"1103",1103,"MU3725","石家庄T2","上海虹桥T2",15,30,17,30,62,"国际及港澳台","上海虹桥"
"1104",1104,"KN2317","石家庄T2","上海虹桥T2",15,30,17,30,62,"国际及港澳台","上海虹桥"
"1105",1105,"CA1515","北京T3","上海虹桥T2",15,30,17,40,62,"国际及港澳台","上海虹桥"
"1106",1106,"ZH1515","北京T3","上海虹桥T2",15,30,17,40,62,"国际及港澳台","上海虹桥"
"1107",1107,"MU5312","广州B区","上海虹桥T2",15,30,17,55,62,"国际及港澳台","上海虹桥"
"1108",1108,"CZ9419","广州B区","上海虹桥T2",15,30,17,55,62,"国际及港澳台","上海虹桥"
"1109",1109,"CZ9446","深圳T3","上海虹桥T2",15,30,17,55,62,"国际及港澳台","上海虹桥"
"1110",1110,"MU5348","深圳T3","上海虹桥T2",15,30,17,55,62,"国际及港澳台","上海虹桥"
"1111",1111,"HO1752","深圳T3","上海虹桥T2",15,30,17,55,62,"国际及港澳台","上海虹桥"
"1112",1112,"MU9326","郑州","上海虹桥T2",15,35,17,5,62,"国际及港澳台","上海虹桥"
"1113",1113,"FM9326","郑州","上海虹桥T2",15,35,17,5,62,"国际及港澳台","上海虹桥"
"1114",1114,"HU7375","太原T1","上海虹桥T2",15,35,17,40,62,"国际及港澳台","上海虹桥"
"1115",1115,"CZ3597","鄂尔多斯","上海虹桥T2",15,40,19,25,62,"国际及港澳台","上海虹桥"
"1116",1116,"MU4656","鄂尔多斯","上海虹桥T2",15,40,19,25,62,"国际及港澳台","上海虹桥"
"1117",1117,"MF1481","鄂尔多斯","上海虹桥T2",15,40,19,25,62,"国际及港澳台","上海虹桥"
"1118",1118,"CZ9594","大连","上海浦东T1",15,45,17,35,63,"国际及港澳台","上海浦东"
"1119",1119,"MU5670","大连","上海浦东T1",15,45,17,35,63,"国际及港澳台","上海浦东"
"1120",1120,"OQ2309","重庆T2A","上海浦东T2",15,45,18,15,63,"国际及港澳台","上海浦东"
"1121",1121,"CZ8109","重庆T2A","上海浦东T2",15,45,18,15,63,"国际及港澳台","上海浦东"
"1122",1122,"HU7319","海口","上海浦东T2",15,45,18,30,63,"国际及港澳台","上海浦东"
"1123",1123,"MU206","清迈I","上海浦东T1",15,45,21,10,63,"国际及港澳台","上海浦东"
"1124",1124,"MF4201","大连","上海浦东T2",15,50,17,40,63,"国际及港澳台","上海浦东"
"1125",1125,"CZ6535","大连","上海浦东T2",15,50,17,40,63,"国际及港澳台","上海浦东"
"1126",1126,"MU3681","大连","上海浦东T2",15,50,17,40,63,"国际及港澳台","上海浦东"
"1127",1127,"MU2216","敦煌","上海浦东T1",15,50,23,15,63,"国际及港澳台","上海浦东"
"1128",1128,"HO1166","大连","上海浦东T2",15,55,18,0,63,"国际及港澳台","上海浦东"
"1129",1129,"HX1504","香港","上海浦东T1",15,55,18,25,63,"国际及港澳台","上海浦东"
"1130",1130,"FM504","香港","上海浦东T1",15,55,18,25,63,"国际及港澳台","上海浦东"
"1131",1131,"MU504","香港","上海浦东T1",15,55,18,25,63,"国际及港澳台","上海浦东"
"1132",1132,"MU5206","揭阳","上海浦东T1",15,55,19,10,63,"国际及港澳台","上海浦东"
"1133",1133,"MU3287","深圳T3","上海虹桥T2",15,50,18,15,63,"国际及港澳台","上海虹桥"
"1134",1134,"CZ3551","深圳T3","上海虹桥T2",15,50,18,15,63,"国际及港澳台","上海虹桥"
"1135",1135,"MF1429","深圳T3","上海虹桥T2",15,50,18,15,63,"国际及港澳台","上海虹桥"
"1136",1136,"MU5566","厦门T4","上海虹桥T2",15,55,17,25,63,"国际及港澳台","上海虹桥"
"1137",1137,"MU5328","揭阳","上海虹桥T2",15,55,18,0,63,"国际及港澳台","上海虹桥"
"1138",1138,"CZ9431","揭阳","上海虹桥T2",15,55,18,0,63,"国际及港澳台","上海虹桥"
"1139",1139,"CZ9194","武汉T2","上海虹桥T2",15,50,17,30,63,"国际及港澳台","上海虹桥"
"1140",1140,"MU2505","武汉T2","上海虹桥T2",15,50,17,30,63,"国际及港澳台","上海虹桥"
"1141",1141,"NH5745","大阪","上海浦东T2",16,0,17,50,64,"国际及港澳台","上海浦东"
"1142",1142,"CA858","大阪","上海浦东T2",16,0,17,50,64,"国际及港澳台","上海浦东"
"1143",1143,"FM2008","澳门","上海浦东T1",16,0,18,20,64,"国际及港澳台","上海浦东"
"1144",1144,"MU2008","澳门","上海浦东T1",16,0,18,20,64,"国际及港澳台","上海浦东"
"1145",1145,"CZ6351","贵阳T2","上海浦东T2",16,0,18,20,64,"国际及港澳台","上海浦东"
"1146",1146,"MU3645","贵阳T2","上海浦东T2",16,0,18,20,64,"国际及港澳台","上海浦东"
"1147",1147,"MF4061","贵阳T2","上海浦东T2",16,0,18,20,64,"国际及港澳台","上海浦东"
"1148",1148,"FM9058","珠海","上海浦东T1",16,0,18,20,64,"国际及港澳台","上海浦东"
"1149",1149,"MU9058","珠海","上海浦东T1",16,0,18,20,64,"国际及港澳台","上海浦东"
"1150",1150,"MU4050","通辽","上海浦东T2",16,0,19,0,64,"国际及港澳台","上海浦东"
"1151",1151,"HO1238","通辽","上海浦东T2",16,0,19,0,64,"国际及港澳台","上海浦东"
"1152",1152,"FM9470","乌鲁木齐T2","上海浦东T1",16,0,20,25,64,"国际及港澳台","上海浦东"
"1153",1153,"CZ9524","牡丹江","上海浦东T1",16,0,20,30,64,"国际及港澳台","上海浦东"
"1154",1154,"KE835","釜山I","上海浦东T1",16,5,16,50,64,"国际及港澳台","上海浦东"
"1155",1155,"FM8763","釜山I","上海浦东T1",16,5,16,50,64,"国际及港澳台","上海浦东"
"1156",1156,"MU8307","釜山I","上海浦东T1",16,5,16,50,64,"国际及港澳台","上海浦东"
"1157",1157,"MF1141","桂林","上海浦东T2",16,5,18,30,64,"国际及港澳台","上海浦东"
"1158",1158,"CZ3251","桂林","上海浦东T2",16,5,18,30,64,"国际及港澳台","上海浦东"
"1159",1159,"MU3100","桂林","上海浦东T2",16,5,18,30,64,"国际及港澳台","上海浦东"
"1160",1160,"9C8999","兰州","上海浦东T2",16,5,18,50,64,"国际及港澳台","上海浦东"
"1161",1161,"NH975","大阪","上海浦东T2",16,10,17,25,64,"国际及港澳台","上海浦东"
"1162",1162,"CA6666","大阪","上海浦东T2",16,10,17,25,64,"国际及港澳台","上海浦东"
"1163",1163,"FM9198","鞍山","上海浦东T1",16,10,18,20,64,"国际及港澳台","上海浦东"
"1164",1164,"MU9198","鞍山","上海浦东T1",16,10,18,20,64,"国际及港澳台","上海浦东"
"1165",1165,"MF1623","珠海","上海浦东T2",16,10,18,35,64,"国际及港澳台","上海浦东"
"1166",1166,"MU3405","珠海","上海浦东T2",16,10,18,35,64,"国际及港澳台","上海浦东"
"1167",1167,"CZ3755","珠海","上海浦东T2",16,10,18,35,64,"国际及港澳台","上海浦东"
"1168",1168,"JL5619","名古屋I","上海浦东T1",16,0,18,5,64,"国际及港澳台","上海浦东"
"1169",1169,"MU720","名古屋I","上海浦东T1",16,0,18,5,64,"国际及港澳台","上海浦东"
"1170",1170,"9C8850","沈阳T3","上海浦东T2",16,5,18,15,64,"国际及港澳台","上海浦东"
"1171",1171,"OZ3615","金浦I","上海虹桥T1",16,0,17,0,64,"国际及港澳台","上海虹桥"
"1172",1172,"CZ9044","西安T3","上海虹桥T2",16,0,18,5,64,"国际及港澳台","上海虹桥"
"1173",1173,"MU5190","天津T2","上海虹桥T2",16,0,17,45,64,"国际及港澳台","上海虹桥"
"1174",1174,"HO1722","天津T2","上海虹桥T2",16,0,17,45,64,"国际及港澳台","上海虹桥"
"1175",1175,"MU2161","西安T3","上海虹桥T2",16,0,18,5,64,"国际及港澳台","上海虹桥"
"1176",1176,"JR2161","西安T3","上海虹桥T2",16,0,18,5,64,"国际及港澳台","上海虹桥"
"1177",1177,"CZ9339","天津T2","上海虹桥T2",16,0,17,45,64,"国际及港澳台","上海虹桥"
"1178",1178,"MU3243","广州","上海虹桥T2",16,0,18,25,64,"国际及港澳台","上海虹桥"
"1179",1179,"MF1383","广州","上海虹桥T2",16,0,18,25,64,"国际及港澳台","上海虹桥"
"1180",1180,"CZ3503","广州","上海虹桥T2",16,0,18,25,64,"国际及港澳台","上海虹桥"
"1181",1181,"MU5803","昆明","上海虹桥T2",16,0,19,10,64,"国际及港澳台","上海虹桥"
"1182",1182,"ZH5030","昆明","上海虹桥T2",16,5,19,10,64,"国际及港澳台","上海虹桥"
"1183",1183,"MU4006","昆明","上海虹桥T2",16,5,19,10,64,"国际及港澳台","上海虹桥"
"1184",1184,"HO1100","昆明","上海虹桥T2",16,5,19,10,64,"国际及港澳台","上海虹桥"
"1185",1185,"HO1102","温州","上海虹桥T2",16,10,17,20,64,"国际及港澳台","上海虹桥"
"1186",1186,"MU3940","温州","上海虹桥T2",16,10,17,20,64,"国际及港澳台","上海虹桥"
"1187",1187,"CA3220","温州","上海虹桥T2",16,10,17,20,64,"国际及港澳台","上海虹桥"
"1188",1188,"9C8856","广州A区","上海虹桥T1",16,10,18,25,64,"国际及港澳台","上海虹桥"
"1189",1189,"NS8513","晋江","上海浦东T2",16,15,17,40,65,"国际及港澳台","上海浦东"
"1190",1190,"MU9081","晋江","上海浦东T2",16,15,17,40,65,"国际及港澳台","上海浦东"
"1191",1191,"CZ5415","晋江","上海浦东T2",16,15,17,40,65,"国际及港澳台","上海浦东"
"1192",1192,"MF8513","晋江","上海浦东T2",16,15,17,40,65,"国际及港澳台","上海浦东"
"1193",1193,"MU4046","西安T3","上海浦东T2",16,15,18,15,65,"国际及港澳台","上海浦东"
"1194",1194,"HO1010","西安T3","上海浦东T2",16,15,18,15,65,"国际及港澳台","上海浦东"
"1195",1195,"HO1965","深圳T3","上海浦东T2",16,15,18,40,65,"国际及港澳台","上海浦东"
"1196",1196,"ZH9891","深圳T3","上海浦东T2",16,15,18,40,65,"国际及港澳台","上海浦东"
"1197",1197,"CA3368","深圳T3","上海浦东T2",16,15,18,40,65,"国际及港澳台","上海浦东"
"1198",1198,"KY9891","深圳T3","上海浦东T2",16,15,18,40,65,"国际及港澳台","上海浦东"
"1199",1199,"FM5034","首尔A","上海浦东T1",16,20,17,10,65,"国际及港澳台","上海浦东"
"1200",1200,"KE5885","首尔A","上海浦东T1",16,20,17,10,65,"国际及港澳台","上海浦东"
"1201",1201,"MU5034","首尔A","上海浦东T1",16,20,17,10,65,"国际及港澳台","上海浦东"
"1202",1202,"MU563","北京T2","上海浦东T1",16,20,18,40,65,"国际及港澳台","上海浦东"
"1203",1203,"CA4591","西昌","上海浦东T2",16,20,22,5,65,"国际及港澳台","上海浦东"
"1204",1204,"MU2084","赤峰","上海浦东T1",16,15,20,10,65,"国际及港澳台","上海浦东"
"1205",1205,"CZ9008","赤峰","上海浦东T1",16,15,20,10,65,"国际及港澳台","上海浦东"
"1206",1206,"KE2815","金浦I","上海虹桥T1",16,15,17,15,65,"国际及港澳台","上海虹桥"
"1207",1207,"FM8758","金浦I","上海虹桥T1",16,15,17,15,65,"国际及港澳台","上海虹桥"
"1208",1208,"MU8315","金浦I","上海虹桥T1",16,15,17,15,65,"国际及港澳台","上海虹桥"
"1209",1209,"9C8824","昆明","上海虹桥T1",16,15,20,25,65,"国际及港澳台","上海虹桥"
"1210",1210,"CZ6997","乌鲁木齐T3","上海虹桥T2",16,15,20,50,65,"国际及港澳台","上海虹桥"
"1211",1211,"MF4617","乌鲁木齐T3","上海虹桥T2",16,15,20,50,65,"国际及港澳台","上海虹桥"
"1212",1212,"MU4016","乌鲁木齐T2","上海虹桥T2",16,20,20,50,65,"国际及港澳台","上海虹桥"
"1213",1213,"HO1256","乌鲁木齐T2","上海虹桥T2",16,20,20,50,65,"国际及港澳台","上海虹桥"
"1214",1214,"FM9128","海拉尔","上海虹桥T2",16,20,21,30,65,"国际及港澳台","上海虹桥"
"1215",1215,"MU9128","海拉尔","上海虹桥T2",16,20,21,30,65,"国际及港澳台","上海虹桥"
"1216",1216,"9C8846","乌鲁木齐T1","上海虹桥T1",16,20,22,35,65,"国际及港澳台","上海虹桥"
"1217",1217,"CZ6583","深圳T3","上海虹桥T2",16,20,18,45,65,"国际及港澳台","上海虹桥"
"1218",1218,"MU3695","深圳T3","上海虹桥T2",16,20,18,45,65,"国际及港澳台","上海虹桥"
"1219",1219,"MF1611","深圳T3","上海虹桥T2",16,20,18,45,65,"国际及港澳台","上海虹桥"
"1220",1220,"CA5522","台北桃园T2","上海浦东T2",16,30,18,25,66,"国际及港澳台","上海浦东"
"1221",1221,"BR722","台北桃园T2","上海浦东T2",16,30,18,25,66,"国际及港澳台","上海浦东"
